Външният пласт на двуслойната гаструла се нарича _,  а вътрешният - _.;ектодерма, ендодерма;Тема 25
В хода на ембрионалното развитие се различават три последователни стадия сегментация, _ и _.;гаструлация, органогенеза;Тема 25
При пълната метаморфоза ларвата се превръща в _, от която излиза възрастната форма - _.;какавида, имаго;Тема 25
Клиничната смърт се характеризира със спиране на _ и сърдечната дейност. Тя е обратима до момента, в който настъпи _ смърт.;дишането, мозъчна;Тема 25
Смъртта е завършек на _ развитие на организма и се характеризира с _ прекратяване на неговата жизнена дейност.;индивидуалното, необратимо;Тема 25
Прякото развитие протича без резки промени в _ и _ на организма.;морфологията, физиологията;Тема 25
_ осигурява нормалното съжителство на майката и плода и липсата на _ конфликт между двата организма.;Плацентата, имунен;Тема 25
Стареенето е _ закономерност, отличаваща се с два аспекта - физиологичен и _.;общобиологична, ментален;Тема 25
Размерът на бластомерите зависи от _ и _  на жълтъка в яйцеклетката. ;количеството, разпределението;Тема 25
Ако плодът се роди в края на _ месец, той е _ но жизнеспособен.;седмия, недоносен;Тема 26
Хормоните са с _ природа и са с _ функция.;белтъчна, регулаторна;Тема 26
В състава на белтъците участват _ броя различни вида аминокиселини. Аминокиселините представляват нискомолекулни _ съединения.;20, органични;Тема 26
Гръбнакът на полипептидната верига е изграден от редуването на една и съща структура _. Встрани от тази верига стърчат _.;-NH-CH-CO, остатъците;Тема 26
Чрез различно подреждане на _ в полипептидната верига може да се получи голямо разнообразие от съединения при един и същ _ състав.;R аминокиселините, аминокиселинен;Тема 26
Полипептидните вериги на белтъците имат някои характерни особеностите са линейни, _. Отворени са, а не _.;неразклонени, кръгови;Тема 26
В началото на полипептидната верига има свободна _ група, а в края свободна _ група.;аминна, карбоксилна;Тема 26
Белтъците са хетерополимери, изградени от мономери - _. В състава на белтъците участват _ броя различни мономери.;аминокиселини, 20;Тема 26
Полипептидните вериги на белтъците се различават помежду си по _, по вида и по _ на страничните остатъци на аминокиселините.;броя, редуването;Тема 26
Осъществяването на важни функции в клетката - каталитична, структурна, _, транспортна, _ съкратителна, се извършва с участието белтъчни молекули.;регулаторна, защитна;Тема 26
Последователните _ на усложнение на пространственото разположение на полипептидните вериги на белтъците се наричат _ равнища на белтъчната молекула.;степени, структурни;Тема 26
Първичната структура се определя _ вида и _ на аминокиселинните остатъци в полипептидната верига на белтъка.;броя, подреждането;Тема 26
Нагъването на полипептидната верига в равномерна _ или във вид на нагънат _ се означава като вторична структура на белтъците.;спирала, хартиен лист;Тема 26
Третичната структура представлява _ на полипептидната верига в _ и определяне на специфичните функции на белтъчната молекула.;нагъването, пространството;Тема 26
В резултат на образуването на четвъртичната структура на _ на белтъчната молекула възникват нови функционални центрове, наречени _.;повърхността, регулаторни;Тема 26
Белтъците могат да бъдат свързани с _ съставки. Така се образуват _ съставки.;небелтъчни, сложни;Тема 26
_ структура на белтъците може да бъде разрушена под действието на различни агенти: нагряване, киселини, основи. Този процес се нарича _.;пространствената, денатурация;Тема 26
Пространствената структура, _  и _ функции на, белтъците се определят от първичната структура.;свойства, биологичните ;Тема 26
Глобуларните белтъци са _ във вода, независимо че са с _ молекулни размери. ;разтворими, големи ;Тема 26
На равнището на третичната структура се формира _ център - малка част от повърхността на белтъчната молекула, чрез която тя изпълнява _ си функции. ;активен, биологичните ;Тема 26
Процесът на разрушаване на _  структура на белтъчна молекула, при който белтъка губи биологична активност се нарича _.;пространствената, денатурация ;Тема 26
След денатурация, при отстраняване на _ и химични въздействия, белтъкът може отново да възстанови пространствената си структура и настъпва _.;физични, ренатурация;Тема 27
Белтъците с каталитична функция се наричат _, Също и някои РНК проявяват такива функции. Те се наричат _.;ензими, рибозими;Тема 27
Катализаторите са вещества, които променят _ на химичните реакции. Те участват в малки количества и в края на реакцията са _.;скоростта, непроменени;Тема 27
Ензимите са глобуларни белтъци, които изпълняват биологичната си функция чрез _ център, който се формира на равнището на _ структура.;активен, третичната;Тема 27
Съответствието на ензим субстрат се оприличава на пасването между _  и съответния и _.;ключалка, ключ;Тема 27
Някои ензими са еднокомпонентни - изградени само от _  вериги, други са двукомпонентни - имат и _ част.;полипептидни, небелтъчна;Тема 27
Максималната скорост на ензимната реакция се достига, когато всички ензимни молекули са _ активните си центрове със _ молекули.;наситили, субстратни;Тема 27
Вещества, намаляващи ензимната активност,  се наричат _, а други я увеличават и се наричат - _.;инхибитори, активатори;Тема 27
Вещества, които приличат на субстрата, но не могат да се превръщат в _ и потискат ензимната активност, се наричат _ инхибитори.;продукт, конкурентни;Тема 27
При формирането на четвъртичната структура на белтъците се появяват допълнителни _ центрове. Те не съвпадат с _ център.;регулаторни, активния;Тема 25
НК са линейни, _ полимери. Мономерите, от които са изградени, са _,  които са по-сложни от мономерите на белтъците - аминокиселините.;неразклонени, нуклеотидите;Тема 28
Мономерите на НК са изградени от _, _, фосфорна киселина.;монозахарид, азотна база;Тема 28
При изграждането на полинуклеотидната верига на единия и край винаги има свободен _ остатък, а на другия - свободна _ група.;фосфатен, хидроксилна;Тема 28
От свързването на _ и монозахаридните остатъци се образува _ скелет на нуклеиновата киселина.;фосфатните, захарофосфатният;Тема 28
За начало на полинуклеотидната верига винаги се приема _, а за край - _.;фосфатния остатък, хидроксилната група;Тема 28
Двете полинуклеотидни вериги са свързани само с _ връзки и имат _ посока. ;нековалентни, противоположна;Тема 28
Според правилото за комплементарност базата гуанин винаги се свързва с _, а базата тимин - с _.;цитозин, аденин;Тема 28
Двете полинуклеотидни вериги са завити в неравномерна _, която образува големи  и малки _.;спирала, бразди;Тема 28
При определени условия двойноспиралната структура на ДНК се нарушава и молекулата се _ и този процес се нарича _.;денатурира, топене;Тема 28
Кръговата ДНК на прокариоти образува _ хромозома, която е слабо свързана с белтъци, които заедно образуват структура, наречена _.;единствена, нуклеоид;Тема 28
B _ на бактериите, освен нуклеоид, са пръснати и малки пръстеновидни молекули - _.;цитоплазмата, плазмиди;Тема 28
Когато клетката се подготвя за делене, всяка молекула ДНК се _. Този процес се нарича _.;удвоява, репликация;Тема 28
Генът е най-малката _ единица за наследственост. Той носи информация за синтезата на _.;функционална, белтъци;Тема 28
Както ДНК, така и РНК е изградена от нуклеотиди, но нуклеотидите на РНК съдържат монозахарида _ вместо дезоксирибоза и азотната база _ вместо азотната база тимин.;рибоза, урацил;Тема 29
Молекулите на РНК са _, като отделни участъци от полинуклеотидната верига могат по принципа за комплементарност да образуват _ участъци.;едноверижни, двойноспирални;Тема 29
Според правилото за комплементарност на азотните бази в молекулата на РНК, аденин се свързва с урацил чрез _ водородни връзки, а гуанин с цитозин чрез _ водородни връзки.;две, три;Тема 29
Сложната _ организация на части от молекулата на някои РНК-и формира структура, която прилича на _ ензим.;пространствена, активен център;Тема 29
При синтезата на РНК се презаписва _ информация, като се спазва _ принцип. ;генетичната, матричния;Тема 29
Записаната информация в ДНК се презаписва в _ последователност на РНК при нейната синтеза и този процес се нарича _.;нуклеотидна, транскрипция;Тема 29
Известни ca три основни вида РНК: _, транспортни и _ които присъстват във всички клетки.;информационни, рибозомни;Тема 29
Всяка тройка нуклеотиди от молекулата на РНК, която съответства на дадена аминокиселина в _  верига, се нарича _.;полипептидната, кодон;Тема 29
Определен участък от молекулата на ДНК се презаписва в молекула _, и записаната в нея информация служи за синтез на _.;иРНК, белтък;Тема 29
Участъкът в _, който разпознава кодона на иРНК, се нарича _.;тРНК, антикодон;Тема 29
В молекулата на ДНК има гени не само за белтъците на клетката, но и за _и _.;тРНК, рРНК;Тема 29
В ядрото се срещат много малки _, които потискат генната _ и намаляват синтеза на специфични белтъци.;РНК, експресия;Тема 29
Потокът на информация в клетката тече от нуклеиновите киселини към  _ и това твърдение ce означава като _ на съвременната биология.;белтъците, централна догма;Тема 30
Надмолекулните комплекси са големи структури, изградени от няколко вида _ молекули. Във всички надмолекулни комплекси участват _.;органични, белтъци;Тема 30
Вирусите са надмолекулни комплекси, изградени от _ и _ и са типичен пример за самосглобяващи се структури.;нуклеинови киселини, белтъци;Тема 30
Извън клетките вирусите не могат да се _ и се разглеждат като _ паразити.;размножават (възпроизвеждат), вътреклетъчни;Тема 30
Нуклеиновата киселина на вируса е защитена от белтъчна обвивка, която се нарича _, който е образуван от еднакви белтъчни молекули - _.;капсид, капсомери;Тема 30
Вирусите проявяват _ към клетките, които атакуват. Например вирусът на _ поразява черния дроб.;избирателност, хепатита;Тема 30
Сложно устроените вируси има върху капсида си допълнителна обвивка - _, изградена от белтъци, _ и въглехидрати.;суперкапсид, липиди;Тема 30
В клетката попада само фаговата _,  която може да се вгради в бактериалната хромозома и може дълго да остане там, без да се образуват нови бактериофаги. В тези случаи фагът се нарича _.;ДНК (нуклеинова киселина), умерен;Тема 30
Когато вирусната нуклеинова киселина е РНК, по специфичен механизъм тя се _ в ДНК, която после може да се _ в ДНК на клетката.;презаписва (реплицира), вгради (интегрира);Тема 30
При някои вирусни инфекции клетката не само не загива, а напротив - тя се _. Такива са заразените с _ вируси клетки.;обезсмъртява, туморни;Тема 30
Фагът се състои от _ със сложна симетрия, опашка и _, чрез които се прикрепя към бактериалната клетка.;глава, пипала;Тема 31
Грипните вируси се разпространяват по така наречения _ път и първична защита срещу тях е _ на жилищните и работните помещения.;въздушно-капков, проветряването;Тема 31
Грипните заболявания могат да обхванат такава голяма част от човечеството, че от _  да се превърнат в _.;епидемии, пандемии;Тема 31
Сега има ефикасни _ срещу грипните вируси, а за предпазване от грип се препоръчва приемането на препарати, които стимулират _ защита.;ваксини, имунната;Тема 31
Вирусът на грипа не _ клетките, в които попада. Заплахата от него идва повече от _, които го следват.;разрушава, усложненията;Тема 31
Хепатит А понякога се нарича болест на _ ръце, защото вирусът навлиза в организма през _ тракт.;мръсните, стомашно-чревния;Тема 31
Вирусът на СПИН се предава по _ или _ път.;кръвен, полов;Тема 31
Названието СПИН произлиза от съкращението _  на придобитата _ недостатъчност. ;синдром, имунна;Тема 31
Вирусите потискат _ система и създават временна _ на организма към вторична инфекция.;имунната, предразположеност (податливост);Тема 31
Срещу някои вируси са разработени препарати, които блокират вирусните _ чрез конкурентно _.;ензими, инхибиране;Тема 31
Въпреки предпочитанията на грипния вирус към _ дихателни пътища понякога вируси попадат и в белодробния _.;горните, паренхим;Тема 32
Разграничаването на видовете бактерии се прави по редица показатели: форма на _, начин на получаване на _, болестотворност и др.;клетката, енергия;Тема 32
Бактериите са отделени от външната среда с клетъчна мембрана, изградена по общия план на клетъчните мембрани от _ и _.;фосфолипиди, белтъци;Тема 32
Цитоплазмата на повечето бактерии не съдържа мембранни _. Изключение правят _, които притежават множество вътрешни мембрани.;органели, цианобактериите;Тема 32
Някои прокариоти могат да използват кислород за доставяне на енергия - _, а други не се нуждаят от кислород - _.;аероби, анаероби;Тема 32
При неблагоприятни условия на средата някои видове бактерии образуват _ - клетката се покрива с плътна обвивка и всички клетъчни _ спират.;спори, процеси;Тема 32
Характерна особеност на цианобактериите са множеството цитоплазмени мембрани, наречени _, които съдържат зеления пигмент _.;тилакоиди, хлорофил;Тема 32
Конюгацията,  _ и _ са механизми за осигуряване на генетично разнообразие при бактериите.;трансформацията, трансдукцията;Тема 32
Микоплазмите са изключително малки бактерии, които не притежават клетъчна _. Те могат да бъдат паразитни или _.;стена, сапрофитни;Тема 32
За лечение на бактериалните инфекции се използват _, които директно убиват бактериите или потискат _ им.;антибиотици, размножаването;Тема 32
Продължителното и често лечение с антибиотици има неблагоприятни последствия за здравето, тъй като води до бактериална _ и нарушава баланса на _ в червата.;резистентност, микроорганизмите;Тема 33
Главите на фосфолипидните молекули в плазмената мембрана на прокариотите са _ и са ориентирани към водната среда, а _ им опашки се отблъскват от водните молекули.;хидрофилни, хидрофобните;Тема 33
Клетъчната мембрана притежава _ пропускливост и е изградена от белтъци _ и малко въглехидрати.;избирателна, липиди;Тема 33
Според _ си мембранните белтъци ca транспортни, _ и свързващи.;функциите, рецепторни;Тема 33
Мембранните _ са подвижни, което е дало основание на учените да нарекат този модел на клетъчната мембрана течностно - _.;белтъци, мозаечен;Тема 33
Пасивният транспорт на вещества през клетъчната мембрана се осъществява чрез _ и чрез _.;дифузия, осмоза;Тема 33
Среда, в която концентрацията на _ йони и молекули е еднаква от двете страни на клетъчната мембрана, се означава като _.;разтворените, изотонична;Тема 33
Транспортните белтъци са три основни класа - _, преносители и _.;помпи, канали;Тема 33
Преминаването на вещества през мембранните белтъчни канали не изисква разход на _, тъй като движението е в посока към разтвор с _  концентрация на тези вещества.;енергия, по-ниска;Тема 33
Ендоплазмената мрежа e едномембранен клетъчен органел и ce дели на _ и _.;зърнеста, гладка;Тема 33
В пероксизомите с помощта на ензима _ се осъществява разграждането на водородния пероксид до вода и  _.;каталаза, кислород;Тема 34
Клетъчното ядро е _ органел, в който се намира наследствената информация на _ клетка.;двумембранен, еукариотната;Тема 34
По повърхността на външната ядрена мембрана има прикрепени _, които синтезират _.;рибозоми, белтъци;Тема 34
По повърхността на вътрешната ядрена мембрана има струпване на междинни _, които образуват ядрена _.;филаменти, ламина;Тема 34
В ядърцето се образуват двете _ частици, които напускат ядрото през ядрените пори и отиват в  _, където участват в синтеза на белтъците.;рибозомни, цитоплазмата;Тема 34
През _ на митозата ядърцата се разпадат и стават част от _.;профазата, хромозомите;Тема 34
Хаплоиден хромозомен набор се наблюдава в _ на животните и в _ на растенията.;гаметите, спорите;Тема 34
Крайните участъци на хромозомите се изграждат от ензима _ и се наричат _.;теломераза, теломери;Тема 34
Хромозомният набор на даден вид се нарича _, а неговото графично представяне - _.;кариотип, кариограма;Тема 34
В ядрото протичат два важни процеса, свързани с предаването и реализирането на наследствената информация - _ и _.;репликация, транскрипция;Тема 34
В _от 46-те човешки хромозоми има вторично прищъпване, след което участъците се означават като _.;десет, сателити;Тема 35
Гликолизата е катаболитен процес, при който една молекула глюкоза се разгражда до две молекули _ и се синтезира _.;пирогроздена киселина, АТФ;Тема 35
Гликолизата е общ процес за _ и анаеробните организми, което доказва  единството на организмите на _ равнище.;аеробните, биохимично;Тема 35
Отделните биохимични реакции на гликолитичния обменен път могат да протекат при строго _ условия в _ на клетките.;анаеробни, цитоплазмата;Тема 35
За някои анаеробни микроорганизми, както и мускулните клетки, в резултат на усилено натоварване след изчерпване на кислорода,  _ се разгражда до _.;глюкозата, лактат (млечна киселина);Тема 35
Превръщането на _ в ацетил-КоА е междинна реакция, свързваща гликолизата с _.;пирогроздената киселина, цикъла на Кребс;Тема 35
Повечето органични молекули (глюкоза, глицерол, мастни киселини) се разграждат до _, който изпълнява ролята на _ метаболит.;ацетил-КоА, възлов;Тема 35
Цикълът на Кребс, протичащ в _ на митохондриите започва с образуването на лимонена киселина (С6) и завършва с образуването на _ киселина (С4).;матрикса, оксалоцетна;Тема 35
B гликолизата и в цикъла на Кребс, окислителните реакции ca резултат на _ на молекула водород (дехидрогениране) от органична молекула - _.;отделяне, субстрат;Тема 35
Специфичният преносител на водород в клетката е _ изграден от два нуклеотида, _ и никотинамид, последният от които участва непосредствено в свързването му.;никотинамидаденин динуклеотид, АМФ;Тема 35
Разграждането на глюкозата по гликолитичния обменен път е процес, присъщ на _ клетки, както и блестящ пример за _ на организмовия свят на биохимично равнище.;всички, единството;Тема 36
При животните и човека единствен източник на енергия е _ на органични вещества, които те приемат с  _.;окислението, храната;Тема 36
Вътрешната мембрана на митохондриите образува множество гънки ( _), които изпъкват към вътрешността им, означавана с термина _.;кристи, матрикс;Тема 36
Веригите от преносители на _ се наричат електронтранспортни вериги (ЕТВ) и се намират в _ на митохондриите.;електрони, кристите;Тема 36
Биологичното окисление е процес на последователно протичащи _ реакции в дихателните вериги на митохондриите, свързани с пренос на електрони и протони, в резултат на които се отделя енергия и се получава _.;окислително-редукционни, вода;Тема 36
Митохондриите притежават една молекула ДНК, която е _, както и рибозоми, които са подобни по строеж и големина на _.;кръгова (двойноверижна), прокариотните;Тема 36
В кристите на митохондриите се разполагат _, през каналите на които протоните се _ в матрикса.;АТФ-синтази, връщат;Тема 36
НАД е _ който се състои от _ нуклеотида, свързани чрез фосфатните си остатъци.;коензим, два;Тема 36
_ участва в окислително-редукционните процеси в клетката като _ на водород и начало на дихателната верига.;НАД, акцептор;Тема 36
Участващите в дихателната верига преносители са изградени от различен брой _ вериги, включващи и някои _ съставки.;полипептидни, небелтъчни;Тема 36
Пренасянето на електрони от изходния редуциран компонент НАДН₂ до _ ce осъществява  _, което дава възможност отделената енергия да бъде ефективно усвоена.;кислорода, стъпаловидно (на порции);Тема 37
Окислителното фосфорилиране е процес на _ използване на енергията от окислителните реакции в _ за синтез на АТФ.;спрегнато, дихателна верига;Тема 37
АТФ е основен носител на _ в клетките и в химично отношение се отнася към групата на _.;енергия, нуклеотидите;Тема 37
В АТФ има _ фосфатни връзки. Първата е обикновена естерна, а останалите две са _.;три, макроергични;Тема 37
За синтез на АТФ организмите използват енергията на _ на хранителните вещества, а _ и светлината.;разграждането, растенията;Тема 37
Най-често в хода на _ енергия процеси в клетките, в молекулата на АТФ се разкъсва връзката между втория и третия остатък на фосфорната киселина, при което се отделя енергия, и _ неорганичен фосфат.;изразходващите (потребяващите), АДФ;Тема 37
Системата (АДФ/АТФ) е посредник между _ и _ процеси.;екзотермичните, ендотермичните;Тема 37
Клетките са в състояние да _ АТФ с помощта на окислително фосфорилиране, фотофосфорилиране, а в по-малка степен и чрез _ фосфорилиране;възстановяват (синтезират), субстратно;Тема 37
Процесът окислително фосфорилиране протича задължително в присъствие на _ и се извършва от почти всички _.;кислород, аероби;Тема 37
Преносът на електрони по дихателната верига предизвиква изпомпване на _ йони от матрикса в междумембранното пространство, с което енергията на окислението в _ се трансформира в енергия на заредената мембрана.;водородни, дихателната;Тема 37
При окислителното фосфорилиране универсален механизъм за _  на електрохимична енергия в енергия на макроергичната връзка е принципът на _.;верига трансформиране, заредена мембрана;Тема 38
При биосинтезата на _ двете полинуклеотидни вериги се разделят и всяка една от тях служи като _, върху която се синтезира по една нова полинуклеотидна верига.;ДНК, матрица;Тема 38
Като се спазва правилото за _ срещу азотната база аденин от едната полинуклеотидна верига застава базата _.;комплементарност, тимин;Тема 38
Процесът, при който се удвоява ДНК на _ се нарича _.;клетката, биосинтез;Тема 38
Като _ процес, репликацията изисква _, която се доставя от самите изходни нуклеотиди.;анаболитен, енергия;Тема 38
В резултат на _ от една молекула _ се образуват две нови молекули, всяка от които съдържа една стара верига и една новосинтезирана верига.;репликация, ДНК;Тема 38
Двете нови молекули ДНК, получени при _, са напълно еднакви, както с изходната молекула _, така и помежду си.;репликация, ДНК;Тема 38
Нарастването на полинуклеотидната верига винаги започва от края, в който има свободен _ и краят се удължава със свободна _.;фосфатен остатък, хидроксилна група;Тема 38
При биосинтезата на ДНК, ако се присъедини погрешен нуклеотид, _ може да го  _.;ДНК-полимеразата, отстрани;Тема 38
Възможността за промяна на нуклеотиди в _ при репликация е възможност за създаване на разнообразие и една от причините за  _ при организмите.;ДНК, изменчивостта;Тема 38
"С помощта на _ от прокариотни клетки, които имат способността да срязват ДНК на точно определено място, може да се „отреже"" участък от ДНК и да се „вмъкне"" в бактерийна или вирусна ДНК, като се получи _ ДНК-молекула.";ензими, рекомбинантна;Тема 38
Една от веригите на ДНК се синтезира прекъснато и се нарича _, като множеството малки полинуклеотидни участъци се наричат фрагменти на _.;закъсняваща, Оказаки;Тема 38
Репликацията на двойноверижната ДНК при _  започва от много стартови точки, като участъкът между две начални точки се нарича _.;еукариоти, репликон;Тема 38
Хеликазите разкъсват разделят _ връзки между комплементарните _ и така двете изходни ДНК вериги.;водородните, бази;Тема 39
Всички видове РНК-и се синтезират по _ принцип, като се презаписват гени от една от веригите на ДНК - процес, наречен _.;матричен, транскрипция;Тема 39
Откопирването на информацията от ДНК се осъществява в _, а изпълнението ѝ - в _.;ядрото, цитоплазмата;Тема 39
От цялата информация в _ само определени гени съдържат указания за синтеза на белтъци. Преносът на информация от такива гени при еукариотите от ядрото в цитоплазмата се осъществява чрез молекули _.;ДНК, иРНК;Тема 39
Ензимът _ използва активните форми на _ за субстрати и може самостоятелно да извърши синтеза на РНК.;РНК-полимераза, рибонуклеотидите;Тема 39
"При прокариотните организми, още преди да е завършила синтезата на иРНК, тя се „облепва"" от рибозоми, образуват се _ и преди да е завършила синтезата на цялата молекула иРНК, започва синтезата на _.";полизоми, белтък;Тема 39
Нуклеотидната последователност на _ полинуклеотидна верига на РНК в хода на транскрипцията е резултат от правилото за _.;новосинтезираната, допълнителност;Тема 39
Грешките при транскрипцията се отразяват само на _, но не засягат неговото _.;индивида, потомството;Тема 39
При еукариотните организми транскрипцията се извършва в _, а синтезата на белтъци в _.;ядрото, цитоплазмата;Тема 39
Всички РНК-молекули, с изключение на _ при прокариотите, се синтезират във вид на биологично неактивни молекули - _.;иРНК, предшественици;Тема 39
При еукариотните клетки само зрелите _ могат да излязат през ядрените пори в _, за да изпълняват функциите си.;РНК, цитоплазмата;Тема 39
Еукариотните гени са изградени от два типа ДНК последователности - едните се превеждат в протеин и се наричат _, а другите не се превеждат в протеин - тях наричаме _.;екзони, интрони;Тема 39
В края на всяка транскрипционна единица се намират завършващи участъци - _, които определят края на _.;терминатори, транскрипцията;Тема 39
"Процесът на изрязване на интроните и „съшиване"" на екзоните се нарича _. Той е част от _ на РНК.";сплайсинг, зреенето (процесинга);Тема 39
В  началото на всяка транскрипционна единица се намира участък - _ - той определя началото и посоката на _.;промотор, транскрипцията;Тема 40
Транслацията протича в _ с участието на най-многочислените органели - _.;цитозола, рибозоми;Тема 40
Рибозомите са плътни овални телца, неограничени с _. Те се състоят от две частици - голяма и малка. Всяка частица е образувана от _ и белтъци.;мембрана, рРНК;Тема 40
В голямата частица на _ се намират два участъка, в които могат да се поместят две _.;рибозомите, тРНК-и;Тема 40
Рибозомата изгражда _ верига, като свързва последователно отделни аминокиселини чрез _ връзки.;полипептидна, пептидни;Тема 40
